OrderID	OrderDate	CustomerName	PhoneNumber	DeliveryAddressLine1	DeliveryAddressLine2	CityName	StockItemID	Quantity	UnitPrice
72197	2016-05-11	Laszlo Gardenier	(215) 555-0100	Unit 6	1739 Matos Lane	Marion Hill	20	6	13
72197	2016-05-11	Laszlo Gardenier	(215) 555-0100	Unit 6	1739 Matos Lane	Marion Hill	200	168	4.1
72197	2016-05-11	Laszlo Gardenier	(215) 555-0100	Unit 6	1739 Matos Lane	Marion Hill	68	9	230
72198	2016-05-11	Tailspin Toys (Bratenahl, OH)	(216) 555-0100	Unit 149	889 Usenuly Street	Bratenahl	25	6	13
72198	2016-05-11	Tailspin Toys (Bratenahl, OH)	(216) 555-0100	Unit 149	889 Usenuly Street	Bratenahl	10	2	4.8
72199	2016-05-11	Mahmut ozbek	(339) 555-0100	Unit 5	662 Ornlamai Boulevard	Bernardston	4	6	32
72199	2016-05-11	Mahmut ozbek	(339) 555-0100	Unit 5	662 Ornlamai Boulevard	Bernardston	87	48	18
72200	2016-05-11	Bhagavaan Atluri	(229) 555-0100	Suite 16	1382 Wintle Road	Coosa	10	3	32
72200	2016-05-11	Bhagavaan Atluri	(229) 555-0100	Suite 16	1382 Wintle Road	Coosa	183	75	2.74
72200	2016-05-11	Bhagavaan Atluri	(229) 555-0100	Suite 16	1382 Wintle Road	Coosa	150	3	16
72200	2016-05-11	Bhagavaan Atluri	(229) 555-0100	Suite 16	1382 Wintle Road	Coosa	180	100	1.11
72200	2016-05-11	Bhagavaan Atluri	(229) 555-0100	Suite 16	1382 Wintle Road	Coosa	82	12	18
72201	2016-05-11	Wingtip Toys (Philip, SD)	(605) 555-0100	Suite 115	761 Kellnerova Avenue	Philip	4	3	32
72201	2016-05-11	Wingtip Toys (Philip, SD)	(605) 555-0100	Suite 115	761 Kellnerova Avenue	Philip	74	8	285
72201	2016-05-11	Wingtip Toys (Philip, SD)	(605) 555-0100	Suite 115	761 Kellnerova Avenue	Philip	27	8	13
72201	2016-05-11	Wingtip Toys (Philip, SD)	(605) 555-0100	Suite 115	761 Kellnerova Avenue	Philip	15	1	240
72202	2016-05-11	Tailspin Toys (Scofield, UT)	(385) 555-0100	Suite 176	298 Bucco Lane	Scofield	49	10	13
72202	2016-05-11	Tailspin Toys (Scofield, UT)	(385) 555-0100	Suite 176	298 Bucco Lane	Scofield	143	84	18
72202	2016-05-11	Tailspin Toys (Scofield, UT)	(385) 555-0100	Suite 176	298 Bucco Lane	Scofield	154	100	20
72203	2016-05-11	Tailspin Toys (Brown City, MI)	(231) 555-0100	Suite 85	1297 Hrdlickova Boulevard	Brown City	110	10	25
72203	2016-05-11	Tailspin Toys (Brown City, MI)	(231) 555-0100	Suite 85	1297 Hrdlickova Boulevard	Brown City	154	20	20
72203	2016-05-11	Tailspin Toys (Brown City, MI)	(231) 555-0100	Suite 85	1297 Hrdlickova Boulevard	Brown City	156	10	15
72203	2016-05-11	Tailspin Toys (Brown City, MI)	(231) 555-0100	Suite 85	1297 Hrdlickova Boulevard	Brown City	165	50	26
72204	2016-05-11	Philip Walker	(216) 555-0100	Suite 12	1555 Penttila Road	Waite Hill	58	10	25
72204	2016-05-11	Philip Walker	(216) 555-0100	Suite 12	1555 Penttila Road	Waite Hill	121	8	32
72204	2016-05-11	Philip Walker	(216) 555-0100	Suite 12	1555 Penttila Road	Waite Hill	130	4	32
72204	2016-05-11	Philip Walker	(216) 555-0100	Suite 12	1555 Penttila Road	Waite Hill	170	70	102
72204	2016-05-11	Philip Walker	(216) 555-0100	Suite 12	1555 Penttila Road	Waite Hill	107	4	25
72205	2016-05-11	Vladimir Henzl	(907) 555-0100	Shop 15	250 Torres Road	Port Chilkoot	198	120	4.1
72205	2016-05-11	Vladimir Henzl	(907) 555-0100	Shop 15	250 Torres Road	Port Chilkoot	38	2	13
72205	2016-05-11	Vladimir Henzl	(907) 555-0100	Shop 15	250 Torres Road	Port Chilkoot	15	7	240
72205	2016-05-11	Vladimir Henzl	(907) 555-0100	Shop 15	250 Torres Road	Port Chilkoot	212	90	4.3
72206	2016-05-11	Taj Syme	(216) 555-0100	Unit 27	1864 Rohan Road	Oakshade	79	36	18
72206	2016-05-11	Taj Syme	(216) 555-0100	Unit 27	1864 Rohan Road	Oakshade	147	12	18
72206	2016-05-11	Taj Syme	(216) 555-0100	Unit 27	1864 Rohan Road	Oakshade	139	48	5
72207	2016-05-11	Tailspin Toys (Tomnolen, MS)	(228) 555-0100	Unit 60	1158 Hrastovsek Boulevard	Tomnolen	55	5	13
72207	2016-05-11	Tailspin Toys (Tomnolen, MS)	(228) 555-0100	Unit 60	1158 Hrastovsek Boulevard	Tomnolen	217	90	25
72207	2016-05-11	Tailspin Toys (Tomnolen, MS)	(228) 555-0100	Unit 60	1158 Hrastovsek Boulevard	Tomnolen	212	50	4.3
72207	2016-05-11	Tailspin Toys (Tomnolen, MS)	(228) 555-0100	Unit 60	1158 Hrastovsek Boulevard	Tomnolen	107	6	25
72207	2016-05-11	Tailspin Toys (Tomnolen, MS)	(228) 555-0100	Unit 60	1158 Hrastovsek Boulevard	Tomnolen	153	40	4.5
72208	2016-05-11	Tailspin Toys (East Dailey, WV)	(304) 555-0100	Unit 188	838 Lucescu Street	East Dailey	149	120	18
72208	2016-05-11	Tailspin Toys (East Dailey, WV)	(304) 555-0100	Unit 188	838 Lucescu Street	East Dailey	111	8	30
72208	2016-05-11	Tailspin Toys (East Dailey, WV)	(304) 555-0100	Unit 188	838 Lucescu Street	East Dailey	170	90	102
72208	2016-05-11	Tailspin Toys (East Dailey, WV)	(304) 555-0100	Unit 188	838 Lucescu Street	East Dailey	104	2	35
72208	2016-05-11	Tailspin Toys (East Dailey, WV)	(304) 555-0100	Unit 188	838 Lucescu Street	East Dailey	222	168	8.55
72209	2016-05-11	Wingtip Toys (Lytle, TX)	(210) 555-0100	Unit 95	882 Bhuiyan Crescent	Lytle	155	40	24
72209	2016-05-11	Wingtip Toys (Lytle, TX)	(210) 555-0100	Unit 95	882 Bhuiyan Crescent	Lytle	202	48	4.1
72209	2016-05-11	Wingtip Toys (Lytle, TX)	(210) 555-0100	Unit 95	882 Bhuiyan Crescent	Lytle	102	10	35
72209	2016-05-11	Wingtip Toys (Lytle, TX)	(210) 555-0100	Unit 95	882 Bhuiyan Crescent	Lytle	154	80	20
72209	2016-05-11	Wingtip Toys (Lytle, TX)	(210) 555-0100	Unit 95	882 Bhuiyan Crescent	Lytle	192	288	4.1
72210	2016-05-11	Wingtip Toys (Griswoldville, GA)	(229) 555-0100	Suite 270	1281 Kalejs Crescent	Griswoldville	147	84	18
72210	2016-05-11	Wingtip Toys (Griswoldville, GA)	(229) 555-0100	Suite 270	1281 Kalejs Crescent	Griswoldville	24	3	13
72210	2016-05-11	Wingtip Toys (Griswoldville, GA)	(229) 555-0100	Suite 270	1281 Kalejs Crescent	Griswoldville	197	120	3.7
72211	2016-05-11	Wingtip Toys (Bonner Springs, KS)	(316) 555-0100	Suite 14	1632 Bose Street	Bonner Springs	19	2	13
72211	2016-05-11	Wingtip Toys (Bonner Springs, KS)	(316) 555-0100	Suite 14	1632 Bose Street	Bonner Springs	121	2	32
72212	2016-05-11	Wingtip Toys (Del Valle, TX)	(210) 555-0100	Shop 21	1064 Vulpes Street	Del Valle	146	96	18
72212	2016-05-11	Wingtip Toys (Del Valle, TX)	(210) 555-0100	Shop 21	1064 Vulpes Street	Del Valle	140	60	5
72212	2016-05-11	Wingtip Toys (Del Valle, TX)	(210) 555-0100	Shop 21	1064 Vulpes Street	Del Valle	90	60	18
72212	2016-05-11	Wingtip Toys (Del Valle, TX)	(210) 555-0100	Shop 21	1064 Vulpes Street	Del Valle	2	7	25
72213	2016-05-11	Wingtip Toys (Bourneville, OH)	(216) 555-0100	Unit 10	158 Lieu Lane	Bourneville	93	36	18
72214	2016-05-11	Wingtip Toys (Idaho City, ID)	(208) 555-0100	Shop 259	1817 Abola Lane	Idaho City	198	96	4.1
72214	2016-05-11	Wingtip Toys (Idaho City, ID)	(208) 555-0100	Shop 259	1817 Abola Lane	Idaho City	126	4	32
72215	2016-05-11	Tailspin Toys (Knifley, KY)	(270) 555-0100	Shop 112	1591 Bhowmick Street	Knifley	194	72	4.1
72215	2016-05-11	Tailspin Toys (Knifley, KY)	(270) 555-0100	Shop 112	1591 Bhowmick Street	Knifley	128	7	32
72215	2016-05-11	Tailspin Toys (Knifley, KY)	(270) 555-0100	Shop 112	1591 Bhowmick Street	Knifley	44	7	13
72216	2016-05-11	Wingtip Toys (Homer City, PA)	(215) 555-0100	Suite 149	1993 TunC Street	Homer City	70	10	230
72216	2016-05-11	Wingtip Toys (Homer City, PA)	(215) 555-0100	Suite 149	1993 TunC Street	Homer City	23	4	13
72217	2016-05-11	Baalaamjali Devulapalli	(505) 555-0100	Shop 14	1123 Thakur Road	Puerto de Luna	136	5	32
72217	2016-05-11	Baalaamjali Devulapalli	(505) 555-0100	Shop 14	1123 Thakur Road	Puerto de Luna	27	7	13
72218	2016-05-11	Sointu Savonheimo	(701) 555-0100	Suite 9	1606 Lill Avenue	Argusville	97	108	18
72218	2016-05-11	Sointu Savonheimo	(701) 555-0100	Suite 9	1606 Lill Avenue	Argusville	81	72	18
72219	2016-05-11	Wingtip Toys (Lilbourn, MO)	(314) 555-0100	Shop 191	435 Vladu Crescent	Lilbourn	154	90	20
72219	2016-05-11	Wingtip Toys (Lilbourn, MO)	(314) 555-0100	Shop 191	435 Vladu Crescent	Lilbourn	71	5	230
72220	2016-05-11	Wingtip Toys (New Laguna, NM)	(505) 555-0100	Suite 185	1687 Ornlamai Lane	New Laguna	126	4	32
72220	2016-05-11	Wingtip Toys (New Laguna, NM)	(505) 555-0100	Suite 185	1687 Ornlamai Lane	New Laguna	107	7	25
72220	2016-05-11	Wingtip Toys (New Laguna, NM)	(505) 555-0100	Suite 185	1687 Ornlamai Lane	New Laguna	46	9	13
72221	2016-05-11	Shah Alizadeh	(304) 555-0100	Shop 4	551 Linna Street	Gassaway	157	50	30
72221	2016-05-11	Shah Alizadeh	(304) 555-0100	Shop 4	551 Linna Street	Gassaway	164	30	112
72221	2016-05-11	Shah Alizadeh	(304) 555-0100	Shop 4	551 Linna Street	Gassaway	35	3	13
72222	2016-05-11	Tailspin Toys (Royal City, WA)	(206) 555-0100	Shop 20	1098 Tatarescu Lane	Royal City	151	9	16
72222	2016-05-11	Tailspin Toys (Royal City, WA)	(206) 555-0100	Shop 20	1098 Tatarescu Lane	Royal City	148	48	18
72222	2016-05-11	Tailspin Toys (Royal City, WA)	(206) 555-0100	Shop 20	1098 Tatarescu Lane	Royal City	203	70	32
72222	2016-05-11	Tailspin Toys (Royal City, WA)	(206) 555-0100	Shop 20	1098 Tatarescu Lane	Royal City	67	10	230
72222	2016-05-11	Tailspin Toys (Royal City, WA)	(206) 555-0100	Shop 20	1098 Tatarescu Lane	Royal City	132	4	32
72223	2016-05-11	Wingtip Toys (Teutopolis, IL)	(217) 555-0100	Unit 83	1871 Grabensek Road	Teutopolis	112	6	30
72224	2016-05-11	Wingtip Toys (Omer, MI)	(231) 555-0100	Shop 261	1855 Mitra Avenue	Omer	98	12	18
72224	2016-05-11	Wingtip Toys (Omer, MI)	(231) 555-0100	Shop 261	1855 Mitra Avenue	Omer	84	12	18
72224	2016-05-11	Wingtip Toys (Omer, MI)	(231) 555-0100	Shop 261	1855 Mitra Avenue	Omer	201	168	3.7
72224	2016-05-11	Wingtip Toys (Omer, MI)	(231) 555-0100	Shop 261	1855 Mitra Avenue	Omer	64	9	30
72224	2016-05-11	Wingtip Toys (Omer, MI)	(231) 555-0100	Shop 261	1855 Mitra Avenue	Omer	74	4	285
72225	2016-05-11	Tailspin Toys (Eulaton, AL)	(205) 555-0100	Shop 16	1606 Ahmadian Road	Eulaton	75	1	345
72225	2016-05-11	Tailspin Toys (Eulaton, AL)	(205) 555-0100	Shop 16	1606 Ahmadian Road	Eulaton	109	4	25
72226	2016-05-11	Wingtip Toys (Lucasville, OH)	(216) 555-0100	Unit 47	857 Bose Avenue	Lucasville	159	30	18
72227	2016-05-11	Wingtip Toys (Chaseley, ND)	(701) 555-0100	Suite 211	1666 Semjonov Lane	Chaseley	153	70	4.5
72227	2016-05-11	Wingtip Toys (Chaseley, ND)	(701) 555-0100	Suite 211	1666 Semjonov Lane	Chaseley	179	200	1.05
72227	2016-05-11	Wingtip Toys (Chaseley, ND)	(701) 555-0100	Suite 211	1666 Semjonov Lane	Chaseley	53	3	13
72227	2016-05-11	Wingtip Toys (Chaseley, ND)	(701) 555-0100	Suite 211	1666 Semjonov Lane	Chaseley	12	3	32
72228	2016-05-11	Wingtip Toys (Mendoza, TX)	(210) 555-0100	Unit 42	1448 Brasseur Boulevard	Mendoza	15	1	240
72228	2016-05-11	Wingtip Toys (Mendoza, TX)	(210) 555-0100	Unit 42	1448 Brasseur Boulevard	Mendoza	171	60	32
72229	2016-05-11	Wingtip Toys (Lime Lake, NY)	(212) 555-0100	Unit 111	983 Cavalcante Street	Lime Lake	129	1	32
72229	2016-05-11	Wingtip Toys (Lime Lake, NY)	(212) 555-0100	Unit 111	983 Cavalcante Street	Lime Lake	16	3	13
72230	2016-05-11	Wingtip Toys (Indian Creek, IL)	(217) 555-0100	Unit 40	63 Celmina Road	Indian Creek	15	2	240
72230	2016-05-11	Wingtip Toys (Indian Creek, IL)	(217) 555-0100	Unit 40	63 Celmina Road	Indian Creek	54	8	13
72231	2016-05-11	Wingtip Toys (Akhiok, AK)	(907) 555-0100	Unit 246	1280 Tran Boulevard	Akhiok	28	7	13
72231	2016-05-11	Wingtip Toys (Akhiok, AK)	(907) 555-0100	Unit 246	1280 Tran Boulevard	Akhiok	122	8	32
72231	2016-05-11	Wingtip Toys (Akhiok, AK)	(907) 555-0100	Unit 246	1280 Tran Boulevard	Akhiok	153	70	4.5
72231	2016-05-11	Wingtip Toys (Akhiok, AK)	(907) 555-0100	Unit 246	1280 Tran Boulevard	Akhiok	145	96	18
72231	2016-05-11	Wingtip Toys (Akhiok, AK)	(907) 555-0100	Unit 246	1280 Tran Boulevard	Akhiok	20	6	13
72232	2016-05-11	Tailspin Toys (Lake Erie Beach, NY)	(212) 555-0100	Unit 174	1755 De Road	Lake Erie Beach	214	3	90
72232	2016-05-11	Tailspin Toys (Lake Erie Beach, NY)	(212) 555-0100	Unit 174	1755 De Road	Lake Erie Beach	7	6	4.8
72232	2016-05-11	Tailspin Toys (Lake Erie Beach, NY)	(212) 555-0100	Unit 174	1755 De Road	Lake Erie Beach	189	26	2.9
72233	2016-05-11	Wingtip Toys (Dickerson, MD)	(240) 555-0100	Unit 116	1760 Gummadi Road	Dickerson	96	36	18
72233	2016-05-11	Wingtip Toys (Dickerson, MD)	(240) 555-0100	Unit 116	1760 Gummadi Road	Dickerson	38	1	13
72233	2016-05-11	Wingtip Toys (Dickerson, MD)	(240) 555-0100	Unit 116	1760 Gummadi Road	Dickerson	127	10	32
72234	2016-05-11	Kwanjai Saowaluk	(787) 555-0100	Shop 24	643 Logan Lane	Cataño	113	4	30
72234	2016-05-11	Kwanjai Saowaluk	(787) 555-0100	Shop 24	643 Logan Lane	Cataño	70	3	230
72235	2016-05-11	Wingtip Toys (Haydenville, OH)	(216) 555-0100	Shop 69	801 Dzene Street	Haydenville	21	10	13
72235	2016-05-11	Wingtip Toys (Haydenville, OH)	(216) 555-0100	Shop 69	801 Dzene Street	Haydenville	87	120	18
72235	2016-05-11	Wingtip Toys (Haydenville, OH)	(216) 555-0100	Shop 69	801 Dzene Street	Haydenville	15	7	240
72236	2016-05-11	Seo-yun Paik	(210) 555-0100	Suite 7	493 Bjorklund Road	Jones Creek	176	2	240
72236	2016-05-11	Seo-yun Paik	(210) 555-0100	Suite 7	493 Bjorklund Road	Jones Creek	155	20	24
72236	2016-05-11	Seo-yun Paik	(210) 555-0100	Suite 7	493 Bjorklund Road	Jones Creek	207	24	2.7
72236	2016-05-11	Seo-yun Paik	(210) 555-0100	Suite 7	493 Bjorklund Road	Jones Creek	213	3	87
72237	2016-05-11	Emilie Hrdlickova	(803) 555-0100	Unit 27	1873 Dewangan Avenue	New Zion	40	10	13
72237	2016-05-11	Emilie Hrdlickova	(803) 555-0100	Unit 27	1873 Dewangan Avenue	New Zion	9	7	32
72237	2016-05-11	Emilie Hrdlickova	(803) 555-0100	Unit 27	1873 Dewangan Avenue	New Zion	119	6	32
72237	2016-05-11	Emilie Hrdlickova	(803) 555-0100	Unit 27	1873 Dewangan Avenue	New Zion	58	8	25
72237	2016-05-11	Emilie Hrdlickova	(803) 555-0100	Unit 27	1873 Dewangan Avenue	New Zion	181	250	1.14
72238	2016-05-11	Tailspin Toys (San Acacia, NM)	(505) 555-0100	Shop 128	435 Lucchesi Boulevard	San Acacia	125	1	32
72238	2016-05-11	Tailspin Toys (San Acacia, NM)	(505) 555-0100	Shop 128	435 Lucchesi Boulevard	San Acacia	66	2	45
72238	2016-05-11	Tailspin Toys (San Acacia, NM)	(505) 555-0100	Shop 128	435 Lucchesi Boulevard	San Acacia	118	6	32
72238	2016-05-11	Tailspin Toys (San Acacia, NM)	(505) 555-0100	Shop 128	435 Lucchesi Boulevard	San Acacia	137	10	32
72238	2016-05-11	Tailspin Toys (San Acacia, NM)	(505) 555-0100	Shop 128	435 Lucchesi Boulevard	San Acacia	75	8	345
72239	2016-05-11	Sumati Chatterjee	(231) 555-0100	Unit 10	1643 Mitra Avenue	North Muskegon	79	108	18
72239	2016-05-11	Sumati Chatterjee	(231) 555-0100	Unit 10	1643 Mitra Avenue	North Muskegon	137	9	32
72240	2016-05-11	Emily Whittle	(231) 555-0100	Unit 6	1108 Enestam Crescent	Huntington Woods	209	5	1.89
72240	2016-05-11	Emily Whittle	(231) 555-0100	Unit 6	1108 Enestam Crescent	Huntington Woods	110	4	25
72240	2016-05-11	Emily Whittle	(231) 555-0100	Unit 6	1108 Enestam Crescent	Huntington Woods	50	9	13
72240	2016-05-11	Emily Whittle	(231) 555-0100	Unit 6	1108 Enestam Crescent	Huntington Woods	194	168	4.1
72241	2016-05-11	Wingtip Toys (Gargatha, VA)	(276) 555-0100	Shop 233	1362 Gajula Road	Gargatha	218	50	37.5
72241	2016-05-11	Wingtip Toys (Gargatha, VA)	(276) 555-0100	Shop 233	1362 Gajula Road	Gargatha	135	10	32
72241	2016-05-11	Wingtip Toys (Gargatha, VA)	(276) 555-0100	Shop 233	1362 Gajula Road	Gargatha	94	108	18
72241	2016-05-11	Wingtip Toys (Gargatha, VA)	(276) 555-0100	Shop 233	1362 Gajula Road	Gargatha	99	60	18
72242	2016-05-11	Daakshaayaani Kommineni	(239) 555-0100	Unit 14	987 Nadar Boulevard	Bakers Mill	57	9	13
72242	2016-05-11	Daakshaayaani Kommineni	(239) 555-0100	Unit 14	987 Nadar Boulevard	Bakers Mill	89	48	18
72242	2016-05-11	Daakshaayaani Kommineni	(239) 555-0100	Unit 14	987 Nadar Boulevard	Bakers Mill	122	10	32
72242	2016-05-11	Daakshaayaani Kommineni	(239) 555-0100	Unit 14	987 Nadar Boulevard	Bakers Mill	54	8	13
72242	2016-05-11	Daakshaayaani Kommineni	(239) 555-0100	Unit 14	987 Nadar Boulevard	Bakers Mill	179	225	1.05
72243	2016-05-11	Wingtip Toys (Amado, AZ)	(480) 555-0100	Unit 175	593 Mokkapati Road	Amado	205	50	32
72243	2016-05-11	Wingtip Toys (Amado, AZ)	(480) 555-0100	Unit 175	593 Mokkapati Road	Amado	21	6	13
72244	2016-05-11	Luis Saucedo	(210) 555-0100	Suite 23	117 Bhaagyalakshmi Road	Linden	175	10	240
72244	2016-05-11	Luis Saucedo	(210) 555-0100	Suite 23	117 Bhaagyalakshmi Road	Linden	216	40	12.5
72244	2016-05-11	Luis Saucedo	(210) 555-0100	Suite 23	117 Bhaagyalakshmi Road	Linden	116	4	34
72244	2016-05-11	Luis Saucedo	(210) 555-0100	Suite 23	117 Bhaagyalakshmi Road	Linden	99	96	18
72244	2016-05-11	Luis Saucedo	(210) 555-0100	Suite 23	117 Bhaagyalakshmi Road	Linden	73	9	285
72245	2016-05-11	Alvin Bollinger	(270) 555-0100	Suite 31	1091 KlanCisar Crescent	Creelsboro	53	1	13
72245	2016-05-11	Alvin Bollinger	(270) 555-0100	Suite 31	1091 KlanCisar Crescent	Creelsboro	68	3	230
72245	2016-05-11	Alvin Bollinger	(270) 555-0100	Suite 31	1091 KlanCisar Crescent	Creelsboro	222	216	8.55
72245	2016-05-11	Alvin Bollinger	(270) 555-0100	Suite 31	1091 KlanCisar Crescent	Creelsboro	161	30	108
72245	2016-05-11	Alvin Bollinger	(270) 555-0100	Suite 31	1091 KlanCisar Crescent	Creelsboro	1	3	25
72246	2016-05-11	Wingtip Toys (Port Hueneme, CA)	(209) 555-0100	Shop 27	1171 Sikdar Avenue	Port Hueneme	10	8	32
72246	2016-05-11	Wingtip Toys (Port Hueneme, CA)	(209) 555-0100	Shop 27	1171 Sikdar Avenue	Port Hueneme	57	2	13
72247	2016-05-11	Wingtip Toys (Birds, IL)	(217) 555-0100	Shop 146	520 Matos Lane	Birds	97	108	18
72247	2016-05-11	Wingtip Toys (Birds, IL)	(217) 555-0100	Shop 146	520 Matos Lane	Birds	165	90	26
72247	2016-05-11	Wingtip Toys (Birds, IL)	(217) 555-0100	Shop 146	520 Matos Lane	Birds	38	10	13
72247	2016-05-11	Wingtip Toys (Birds, IL)	(217) 555-0100	Shop 146	520 Matos Lane	Birds	107	5	25
72248	2016-05-11	Daniel Martensson	(225) 555-0100	Shop 21	622 Pavel Boulevard	Mamou	205	20	32
72248	2016-05-11	Daniel Martensson	(225) 555-0100	Shop 21	622 Pavel Boulevard	Mamou	21	4	13
72249	2016-05-11	Wingtip Toys (Mount Summit, IN)	(219) 555-0100	Suite 94	1033 Lindqvist Road	Mount Summit	137	7	32
72249	2016-05-11	Wingtip Toys (Mount Summit, IN)	(219) 555-0100	Suite 94	1033 Lindqvist Road	Mount Summit	49	2	13
72249	2016-05-11	Wingtip Toys (Mount Summit, IN)	(219) 555-0100	Suite 94	1033 Lindqvist Road	Mount Summit	62	8	25
72249	2016-05-11	Wingtip Toys (Mount Summit, IN)	(219) 555-0100	Suite 94	1033 Lindqvist Road	Mount Summit	133	1	32
72249	2016-05-11	Wingtip Toys (Mount Summit, IN)	(219) 555-0100	Suite 94	1033 Lindqvist Road	Mount Summit	153	50	4.5
72250	2016-05-11	Wingtip Toys (Harkers Island, NC)	(252) 555-0100	Shop 216	726 Matos Lane	Harkers Island	227	24	8.55
72250	2016-05-11	Wingtip Toys (Harkers Island, NC)	(252) 555-0100	Shop 216	726 Matos Lane	Harkers Island	125	9	32
72250	2016-05-11	Wingtip Toys (Harkers Island, NC)	(252) 555-0100	Shop 216	726 Matos Lane	Harkers Island	2	4	25
72251	2016-05-11	Gunnar Lohmus	(201) 555-0100	Shop 31	31 Bagchi Avenue	Wanaque	164	100	112
72251	2016-05-11	Gunnar Lohmus	(201) 555-0100	Shop 31	31 Bagchi Avenue	Wanaque	122	1	32
72251	2016-05-11	Gunnar Lohmus	(201) 555-0100	Shop 31	31 Bagchi Avenue	Wanaque	58	3	25
72251	2016-05-11	Gunnar Lohmus	(201) 555-0100	Shop 31	31 Bagchi Avenue	Wanaque	102	3	35
72252	2016-05-11	Dinh Mai	(210) 555-0100	Suite 22	1787 Hele Avenue	Dorchester	53	7	13
72252	2016-05-11	Dinh Mai	(210) 555-0100	Suite 22	1787 Hele Avenue	Dorchester	180	150	1.11
72253	2016-05-11	Tailspin Toys (Olivette, MO)	(314) 555-0100	Suite 262	1638 Couet Street	Olivette	188	150	0.66
72253	2016-05-11	Tailspin Toys (Olivette, MO)	(314) 555-0100	Suite 262	1638 Couet Street	Olivette	162	20	22
72254	2016-05-11	Debbie Molina	(270) 555-0100	Suite 28	508 De Avenue	Garlin	113	1	30
72254	2016-05-11	Debbie Molina	(270) 555-0100	Suite 28	508 De Avenue	Garlin	163	30	37
72254	2016-05-11	Debbie Molina	(270) 555-0100	Suite 28	508 De Avenue	Garlin	78	24	18
72255	2016-05-11	Arijit Bhuiyan	(212) 555-0100	Shop 15	1758 Naicker Boulevard	Esopus	76	24	18
72255	2016-05-11	Arijit Bhuiyan	(212) 555-0100	Shop 15	1758 Naicker Boulevard	Esopus	30	1	13
72255	2016-05-11	Arijit Bhuiyan	(212) 555-0100	Shop 15	1758 Naicker Boulevard	Esopus	107	9	25
72256	2016-05-11	Wingtip Toys (Stanardsville, VA)	(276) 555-0100	Suite 124	1316 Agafitei Road	Stanardsville	26	3	13
72256	2016-05-11	Wingtip Toys (Stanardsville, VA)	(276) 555-0100	Suite 124	1316 Agafitei Road	Stanardsville	137	8	32
72256	2016-05-11	Wingtip Toys (Stanardsville, VA)	(276) 555-0100	Suite 124	1316 Agafitei Road	Stanardsville	116	4	34
72256	2016-05-11	Wingtip Toys (Stanardsville, VA)	(276) 555-0100	Suite 124	1316 Agafitei Road	Stanardsville	21	5	13
72256	2016-05-11	Wingtip Toys (Stanardsville, VA)	(276) 555-0100	Suite 124	1316 Agafitei Road	Stanardsville	181	25	1.14
72257	2016-05-11	Tailspin Toys (Wimbledon, ND)	(701) 555-0100	Unit 67	372 Joo Lane	Wimbledon	11	5	4.8
72257	2016-05-11	Tailspin Toys (Wimbledon, ND)	(701) 555-0100	Unit 67	372 Joo Lane	Wimbledon	194	24	4.1
72257	2016-05-11	Tailspin Toys (Wimbledon, ND)	(701) 555-0100	Unit 67	372 Joo Lane	Wimbledon	115	1	34
72257	2016-05-11	Tailspin Toys (Wimbledon, ND)	(701) 555-0100	Unit 67	372 Joo Lane	Wimbledon	119	1	32
72258	2016-05-11	Wingtip Toys (Waycross, GA)	(229) 555-0100	Suite 98	1275 Haldar Street	Waycross	16	5	13
72258	2016-05-11	Wingtip Toys (Waycross, GA)	(229) 555-0100	Suite 98	1275 Haldar Street	Waycross	28	3	13
72259	2016-05-11	Tailspin Toys (Guin, AL)	(205) 555-0100	Unit 92	1742 Bender Boulevard	Guin	70	3	230
72259	2016-05-11	Tailspin Toys (Guin, AL)	(205) 555-0100	Unit 92	1742 Bender Boulevard	Guin	119	9	32
72260	2016-05-11	Amet Shergill	(303) 555-0100	Suite 19	1527 Milada Lane	Yampa	196	240	4.1
72260	2016-05-11	Amet Shergill	(303) 555-0100	Suite 19	1527 Milada Lane	Yampa	46	8	13
72260	2016-05-11	Amet Shergill	(303) 555-0100	Suite 19	1527 Milada Lane	Yampa	131	3	32
72260	2016-05-11	Amet Shergill	(303) 555-0100	Suite 19	1527 Milada Lane	Yampa	135	2	32
72261	2016-05-11	Tailspin Toys (Maypearl, TX)	(210) 555-0100	Suite 157	1119 Friar Boulevard	Maypearl	206	24	2.7
72261	2016-05-11	Tailspin Toys (Maypearl, TX)	(210) 555-0100	Suite 157	1119 Friar Boulevard	Maypearl	154	90	20
72261	2016-05-11	Tailspin Toys (Maypearl, TX)	(210) 555-0100	Suite 157	1119 Friar Boulevard	Maypearl	140	24	5
72262	2016-05-11	Johanna Hoornstra	(210) 555-0100	Suite 13	285 Dupuy Street	Petronila	187	225	0.95
72262	2016-05-11	Johanna Hoornstra	(210) 555-0100	Suite 13	285 Dupuy Street	Petronila	218	50	37.5
72262	2016-05-11	Johanna Hoornstra	(210) 555-0100	Suite 13	285 Dupuy Street	Petronila	24	5	13
72263	2016-05-11	Akhil Nadar	(479) 555-0100	Shop 6	372 Ghatak Crescent	Schaal	170	90	102
72263	2016-05-11	Akhil Nadar	(479) 555-0100	Shop 6	372 Ghatak Crescent	Schaal	148	12	18
72263	2016-05-11	Akhil Nadar	(479) 555-0100	Shop 6	372 Ghatak Crescent	Schaal	142	108	18
